datetime,cellname,voltage
2025-04-28 03:12:40,e9b65798-fd87-4884-9c4b-fbe7d086a664,12.3115
2025-07-28 00:44:41,18afdf32-22f5-49a4-8ee8-0320109d44fa,9.1397
2025-06-22 12:14:49,c014e4eb-90eb-4803-993e-c16ccafa9df7,11.8371
2025-07-29 13:14:12,d7159be2-f066-42b2-b185-82ee140e878e,2.1983
2025-12-04 07:40:17,d3d83cd6-d69c-4d3f-a622-9894e8b715fa,5.7154
2025-02-16 08:49:44,00623355-c8c4-4b86-98e6-3e22be79618b,8.1292
2025-07-24 19:43:17,801ba0a0-2534-45a1-b0cb-56a00b633776,12.7934
2025-11-20 14:26:38,79c694be-ec16-44cd-bb6a-f11e045efe3e,7.6277
2025-02-21 12:16:39,ca6b979e-3fa3-4a5f-b600-967a034ba566,7.8426
2025-07-12 02:55:34,ce9bb4d8-fdca-4d71-8584-f28a7888d08d,11.2045
2025-10-27 12:42:51,16da0958-3057-4f1b-91c5-b38e8815c919,1.3533
2025-11-27 13:52:07,ec5d5543-7653-40bd-8949-327cdc128ed9,8.3701
2026-02-06 04:20:12,19f7b0e7-cd14-4a0a-9f02-20e86dd835cd,6.7217
2025-03-29 07:40:16,b84e0d63-4e97-43a5-94ee-c410765e0052,4.7341
2025-11-06 02:58:46,790f4fa9-b9f9-402a-a341-1b0096014863,2.8069
2025-02-19 15:14:13,8c71ed6b-5907-424a-9807-31b5ec37758f,4.2632
2025-11-29 21:55:02,d445e967-193b-470f-8d89-77119c6234a8,10.9183
2025-12-27 07:14:53,d6507cba-b4f6-482f-afe7-57700230316a,4.8948
2025-06-20 13:12:17,a4f56b10-e86a-4527-91af-118c3f1a6896,1.3695
2025-05-07 06:14:12,3a549888-2024-4624-93e8-161d483375ff,7.7238
2025-10-21 14:00:51,1ff4a6c2-048b-4ce0-b216-a3168e35d03d,7.9445
2026-01-17 01:55:12,3fb6e67d-18f2-48b6-9b76-e54958e27352,1.092
2025-08-28 23:40:34,67c765cd-66af-48ea-a229-156eeef636c8,8.2405
2025-06-17 18:45:38,67974697-6db3-4097-82e0-9cdd85c33d7d,11.5379
2025-11-28 14:48:36,a0b66eec-9802-434a-a44d-9a894fb1f968,7.1216
2025-07-13 00:08:00,d482ca2b-0b3a-47b1-b88d-2e275fac529b,2.0072
2025-07-06 17:24:28,ec69f1eb-341a-45aa-a991-b821a01cf39a,3.7383
2025-09-13 08:00:46,cea148ad-ee25-4c66-b2a3-57fd79e6dacb,3.9452
2025-02-28 03:06:21,6715cd86-5020-44c0-8ab0-239a8ed0672b,1.039
2025-06-18 14:46:05,48dc9a02-7eb3-424a-a7ba-456e144c628c,3.1626
2025-07-27 17:18:42,b1492f62-8ff8-48f4-bef7-b76ab91446ee,0.2297
2025-10-10 04:08:18,dfbbcde2-4a9e-4070-be9e-2848fbfe615f,12.8719
2025-08-10 10:45:06,2b96bb96-7ab1-41bf-ada5-ad929506b98d,3.6136
2025-05-15 15:32:32,50a0a91c-d26d-423a-90ce-788faaac2039,2.0043
2025-10-25 09:30:22,b5eac948-570f-4e2c-9c9b-ca82343de4be,8.4637
2025-11-12 09:43:14,39145af0-84b9-49ce-bca3-34e75b450344,7.665
2025-11-16 08:42:59,def27262-b271-470b-b10e-c4d85355f239,7.2346
2025-12-05 04:33:45,78ae644e-aa57-48ff-9af1-4bba07738c1c,5.9986
2025-09-03 14:17:38,8babbaf4-0942-4017-94c8-54fe7e9c1f1c,6.7502
2025-06-21 14:23:23,7e1547c0-11a4-4d9c-aead-23cbb518c3b1,5.0388
2025-12-22 22:43:28,b0dbcaf8-8a7c-4adf-a234-9532fc8ba748,11.48
2025-11-02 17:45:33,68e696c1-a315-4dd7-bbcf-595a8d2f721f,5.4303
2025-05-19 01:17:10,a872967f-1534-44b9-8cf1-fe365abe83fd,4.7699
2025-12-28 08:46:02,bd12f892-3dc7-4099-8dc1-479929ba43ca,12.0575
2025-10-08 14:09:06,3e255db3-a3e4-4e34-92f4-693a42660589,4.1591
2025-10-25 18:41:22,7f1eeff4-7e6c-46b1-ac78-a83350223905,10.7436
2025-08-09 16:13:59,bd55dc4f-a785-48ae-9a36-72d62b6b1884,11.6749
2025-05-09 22:36:00,956e2c02-b675-4080-98b0-c6d4f26e1a59,4.1905
2025-11-21 01:13:44,62aaab4b-d259-420f-8df4-40a71e3bf6b6,8.6369
2025-10-04 08:38:03,a82f9163-470d-43a4-94f2-841918e09ff8,7.2333
2025-07-02 04:11:08,191d546d-6cf8-4a5f-bef7-eb53875557b3,12.7379
2025-05-26 01:34:17,b7296d39-ea28-47c3-97e6-18373361defe,2.2888
2025-06-19 11:06:57,3e047477-f43d-4fe2-a0f7-1c7e562ac750,1.7892
2025-06-29 22:03:45,44457684-2763-482e-b260-d3e966c514e8,11.1173
2025-03-18 13:25:11,beb0ac70-4dd0-4977-bf22-089d75d1c605,3.0908
2025-09-14 20:21:46,37631fa3-0f4f-40f2-b76a-fd167d52419a,3.2955
2025-10-29 06:49:55,24718e80-4398-4acb-946b-f99a40c272d7,9.0647
2025-08-26 08:30:18,bcc62f4c-bfc9-4d69-8990-c0c82bb32e9b,7.2751
2026-02-04 09:42:00,55c9ca18-ed50-473f-b102-e55449b7db17,11.9423
2025-11-15 21:48:20,54ae9c12-fbee-4f8a-9546-32145d05140c,8.0225
2026-01-14 23:42:41,6aba8746-55c9-4771-a5b8-89d664174cac,10.7664
2025-06-03 23:38:27,49377069-4aac-4ab0-8bd8-a44adc9b9a90,9.932
2025-06-30 19:57:51,657023a9-f61e-4b79-83a8-8f77aefc762c,5.1076
2025-04-29 14:10:01,1cb6fcb7-f1d6-4bd7-b39c-2035332db633,7.5292
2026-01-17 08:28:36,2a2fddaa-fd18-4200-ad5e-b0dccd393d1c,3.9721
2025-06-27 21:55:30,830cf062-7358-458e-9999-1127dc220a2d,12.0878
2025-09-02 20:35:54,7dfa12a9-d94a-42bc-a6f3-90d6db359d88,11.2084
2025-02-10 04:22:09,6baea8d3-60f8-4c60-9b18-abd4bbad43de,9.608
2025-09-05 13:33:23,1f5c6922-193a-4de0-a1c8-d8cb57ee996c,3.5922
2025-04-07 09:43:12,0d79690f-e2ee-4fa5-9e79-3aa3af5dec27,1.8802
2025-05-30 02:53:27,0fa17b10-38af-4a29-94e4-a7dd718dc7c0,0.114
2025-11-05 03:25:27,a3d8a4b8-4682-4500-8285-134ff968b39d,3.4913
2025-11-29 03:31:22,c1a2e6bc-e44c-48c7-bd44-7312f6fef990,7.9432
2025-05-18 22:06:51,2e3827db-d8cf-4675-8bd5-61854ca932c0,9.5744
2025-03-23 01:57:23,058f5be4-f3dd-47d1-ad63-970130917964,10.0359
2025-11-18 20:55:12,abfd1321-7e0e-449f-91b9-74380dedcc45,11.0218
2025-11-18 05:12:18,46a96b4a-307b-4da1-aef9-688c2a9f304d,9.3916
2025-06-21 06:25:23,40ba40e3-70d3-4d16-a4aa-60e183b95baf,0.1082
2025-11-22 02:53:52,653f701a-f2a9-4c2d-9cef-ca562d4c8861,8.4591
2025-03-04 16:00:21,d34571c1-b001-4b47-a2a9-55cd3c5070ea,9.2369
2025-08-29 21:06:13,394df31b-163c-4089-95c1-61ade0777102,1.9462
2025-05-28 19:47:04,82ef94ff-76ba-46a3-9138-41fc2c6dbcc0,9.1171
2025-05-20 19:03:12,ca12435c-9e0e-406a-9b45-f54088f6813f,9.7149
2025-10-25 01:40:57,7072e1c9-6132-4677-b71f-2d90e81a30f6,3.4114
2025-05-22 04:39:22,83f967f4-ae99-48f8-a96d-024007d166a7,10.3539
2025-09-02 16:14:26,de37166b-b697-47ee-8142-2729228a3db6,6.736
2026-02-02 23:31:10,79889abb-e983-4248-be10-072c08d25f25,5.3889
2025-07-23 02:37:10,0054a409-b0de-40e3-9b66-57849fc99892,2.3504
2025-10-28 19:46:25,6c891e9b-6b5f-4006-8665-eeee0fad10e2,2.5011
2025-07-07 02:08:31,f57ff2aa-2c52-4efb-bc5b-51bca8f2dba0,5.0187
2025-09-04 11:25:47,ece643a0-086f-4915-a94d-c5f93ecf33ff,10.8915
2025-08-27 17:38:31,b23e00e1-0277-402e-ab33-25319af0c474,9.3193
2025-10-31 21:12:41,8ff1c25c-acf4-4d3f-b72c-a9fc17679d41,5.5874
2025-10-16 14:42:10,69c91c97-eab0-471b-823f-de9504622ab9,0.3845
2025-10-18 13:15:02,1fbb9ab6-d0e8-4a54-872a-2da2a0e75659,11.2982
2025-02-13 09:07:16,787e8542-a9d1-414a-a3f2-302586ad36f8,6.1974
2025-05-01 04:26:59,af7ddb07-0075-46f4-bffd-3b90360bbf93,11.4471
2025-09-30 11:06:28,da7a4271-cdf8-4273-8a8d-42a509e81554,3.5397
2025-05-18 19:42:44,4bfa4067-b31c-4163-a8ee-1ac1242dc14e,8.2834
2025-10-14 16:03:57,9cfab58e-48c0-456d-99ff-20bbfb315784,1.8401
2026-01-07 02:00:30,5719ac8a-1a12-4b3c-b678-7142bbf94bc5,1.2509
2025-09-13 11:14:38,602619d7-e8cf-492a-855d-fc25445c71b8,9.0146
2025-10-18 07:52:57,165e24cf-aef7-418f-bf45-e138fa71f71f,6.7387
2025-03-15 03:46:52,b4b99fb5-0017-481a-8c1f-d116b4366503,0.5762
2025-10-07 07:12:47,5344a4c7-2182-4cdb-84b4-4aac1bff9fc0,6.9647
2025-11-14 11:21:11,1db3a17c-ebce-4494-8328-32f906e24cd2,9.8388
2026-01-14 03:31:21,360b6fdc-ddac-4c0c-b59a-afe888d32e16,4.1496
2026-01-08 19:09:50,fb7b371d-0700-4efc-a09c-950c0ea3ac4e,2.0181
2026-01-03 15:55:51,8ebd840b-a6dd-48a2-b127-d9c5fbe95201,4.3961
2025-05-04 00:33:40,fd633c40-3cc2-40bc-9722-cfc3738a3479,2.3944
2025-11-06 17:06:47,31c7474b-3107-4c8e-b957-c0f8dffe4afa,11.4591
2025-02-11 14:33:22,af5b1481-c7e6-4d44-bb66-aff75bbae3a5,11.3672
2025-09-17 21:06:43,8fb10702-1c8c-42d1-b576-f72aecc2900f,2.0424
2025-10-04 06:06:08,40f6b90d-505b-4164-8d1e-b02b516c8fdf,3.7497
2025-05-08 10:06:00,1a56b5b8-00bb-48f3-a6f8-ba4489521e6a,6.2215
2025-05-12 17:46:20,a7f868b4-f614-4b76-8897-264c68f5c4eb,2.9417
2025-12-10 09:42:01,768c3219-fe19-410e-813c-72ebac7f3985,12.737
2025-07-07 23:36:14,fba74830-02f3-4ae7-a93a-f45a7d8ec335,0.2536
2025-05-31 09:37:34,699a6906-fd4d-4e29-bb2c-ebab4054ee8c,10.399
2025-12-07 11:27:03,56e901c4-9cb8-48fa-8ee5-89982a0d7275,0.294
2025-12-01 20:56:03,4047c765-caf5-463e-8f9c-64ef1a7924ee,6.9256
2025-02-22 06:36:02,234e15aa-c8ef-44ef-91e1-6dcdb299fe48,10.3883
2025-08-09 10:42:16,b6af61c7-52a1-4b81-b98e-5a1f96407607,4.9842
2025-04-27 13:05:17,96982f32-3e47-47b7-9848-04f65c2c0d87,9.5381
2025-09-19 09:48:11,64d02dd6-724a-4b98-95c9-144ab8592e9c,12.4712
2025-06-17 04:12:44,f84b9250-5a6f-4730-8a6f-da7dfa3e8671,0.5038
2025-09-30 14:23:02,03abbc6a-0b7b-402c-982f-92d6f783f963,9.3419
2025-07-09 02:47:22,18e4fe6d-3c92-44f7-8e09-d1e4f2810678,1.3045
2025-03-04 00:32:02,5ff747c6-0199-4180-81fc-94e4ca8f80d1,0.0847
2025-04-27 19:00:09,3783d79d-5fb3-41d2-99b4-65dc62c975b3,6.4266
2025-08-05 20:53:21,f5703ca9-751d-4945-8b55-6aa95133c625,10.589
2025-06-08 11:44:13,e775682c-52b7-4093-86cf-6e1cb43c0e3e,5.5074
2025-05-26 08:01:25,c554e174-f98c-48ba-b641-2fb1e5a899b9,6.4999
2025-03-07 06:11:05,b6b0813b-9d46-4ff4-aa76-eb0e5423f9b5,5.1813
2025-02-15 19:01:02,e8b0d122-5a31-4306-b328-e6363c919763,8.9665
2025-07-06 03:09:16,9d36b4df-f327-4a80-a65a-31627db65af3,1.2277
2026-01-28 20:04:59,b56d0ed4-2a56-418f-ac76-daed6a2b60db,3.5578
2025-04-05 06:10:00,50edb43c-1191-4a65-b016-f6281c05d17a,7.9069
2025-04-27 23:19:03,958ebdb3-277c-4015-8b0d-546573ef1bb8,8.2538
2025-07-08 02:41:19,7013a293-51e0-434f-b1ca-8249031e64ac,10.2902
2025-04-26 13:06:09,fbd11396-bd6b-4e6d-bd5b-a1408bde466c,12.7248
2025-07-24 20:26:31,f73aca56-20df-4301-a3e5-48d452c14730,4.3134
2025-04-10 16:43:43,550098fd-38d5-46d1-bda4-6592ee8e47e9,11.4891
2025-06-09 06:52:50,f7758401-1fb3-4df5-80d4-f10911abdfe5,5.7764
2025-03-16 15:39:33,a853f153-f523-4f92-9cf0-e9290af9716c,4.032
2025-03-05 13:02:18,fbf3153e-5ae9-4895-9a46-7ecc508cbc27,0.7264
2025-10-23 21:40:02,9b3f3fbc-c351-4b39-b806-5c79af4ed4dd,0.9881
2025-07-30 05:14:28,ee94fba7-7037-47c1-8f74-b165951b88b3,4.1032
2025-07-16 21:53:35,a64be472-779b-4f28-bb7d-14b3f7b5dac2,9.1697
2026-01-23 18:49:48,9de12dfc-0b45-46c0-a0a4-578c19643c72,4.9061
2026-02-02 04:45:50,5c1c7dba-c30b-44d2-a695-293d33158dae,9.0953
2025-04-10 22:50:28,48fee4cd-c5ba-42f6-ac84-206a1e6b631b,1.491
2025-09-03 19:31:09,0db9918a-5026-4e42-a6b8-f798efe62003,4.285
2025-10-05 22:05:39,cb54b7bd-7cd4-48f7-8cb7-675bdc44288d,6.2212
2025-12-13 19:11:19,1def4852-cef0-4cc8-8f56-5de4ffbf27db,11.3032
2025-02-27 20:05:25,241d9c43-6189-4d44-b94b-6dc3c57de5a6,8.3243
2025-09-02 11:31:58,cdc7cbfe-f5ae-464c-aaa7-f2384da2fe17,9.2993
2025-10-27 07:08:18,fce411c0-2dcf-4895-9a3a-5e6fe9b65e88,6.7052
2025-11-19 01:47:24,59bbae0c-eecf-4c93-9280-e56c0840cf73,1.6029
2025-06-14 17:02:25,46e5ca94-b756-460f-8a29-4e8c9954e7ef,6.2614
2025-04-11 04:32:32,5ba98cec-6889-423b-8f19-2b5f0937affa,2.2665
2025-12-01 18:40:47,7fcbb785-44f8-4139-8896-c52ed708dc47,1.6831
2025-05-03 06:43:58,8d3f5162-8964-4c69-bd53-a17e7080e02e,3.5618
2025-02-18 18:33:18,8c8241c8-ebc5-469c-9422-728565463a34,12.9724
2025-09-25 07:23:47,52f71762-6bbc-4a66-98f6-5018ba0fcebd,12.0293
2025-06-27 22:38:40,9b1b71ff-6d6c-44ff-ad44-89f659ad4f82,9.4562
2025-04-24 17:30:08,b728e566-dba2-4040-9dfa-3a3105ad98da,5.0965
2025-06-10 00:20:43,2c3bb9aa-5378-407b-8319-c5c8140499b2,5.8211
2025-04-16 07:22:37,c724aa5b-fa66-43c3-9b75-0dca97405a8c,9.3973
2025-11-21 13:49:58,f3fce10d-f287-424d-bde3-01e51ccf2bfb,9.215
2025-05-30 07:31:24,03b5fc59-13cf-4f07-9777-1a53f2527fd9,3.3266
2025-11-28 21:45:15,beafe15a-b050-48ab-883e-b87fb0e1ba01,1.5434
2025-08-20 10:32:24,1f8ff900-7e07-43a0-9e87-9e5348b7b5f2,2.1646
2025-09-19 23:21:29,5934c82a-d323-428b-9f88-b18e883e19f1,3.6913
2025-12-18 07:26:50,475c1db9-6ed2-4eea-987f-aec96316c569,4.6763
2025-02-28 08:39:44,594ae1dc-153d-4c6e-a428-a8303db38303,2.9459
2025-12-04 01:54:54,39c56074-d09e-4908-bfb5-b028ed748840,3.4437
2025-04-07 07:08:44,9dcb06c9-566c-4cbd-8a05-3489abfd9794,4.3666
2025-10-18 04:05:43,a435a864-edd7-44a1-9ddd-b9709dc6768e,6.7158
2025-10-28 06:53:31,7dcdb520-fac8-4708-a335-ddff9bf1c618,12.7685
2025-12-17 19:35:04,5226c0d7-514b-4f85-94fe-960d4c3c4783,12.2435
2025-06-17 12:36:50,973384e4-c8af-4907-a11f-8cd3b38158b5,5.7116
2025-09-28 05:34:23,bc7738c7-964a-45a4-aad3-3e98c3d634b7,9.3772
2025-10-11 12:22:42,2d3efa5e-cc32-482e-b217-e36079721ca5,12.1188
2025-10-11 00:37:46,40f15ca8-f00f-4078-bee9-798677ae5527,0.9489
2025-03-07 00:08:21,3327b792-2799-40e6-b0d6-133f6af79d9f,8.7038
2025-09-30 00:01:16,83361eae-82da-442d-a6e0-3ff8346782d8,12.8118
2025-08-20 11:42:55,8bb73567-4438-4a9c-9465-b412f02e866c,10.4107
2025-08-10 07:45:00,67ddb277-2816-4ad8-91af-87a829d6625d,9.0755
2025-06-17 14:51:34,dbc9694f-ca96-424a-8c67-fa28ce9a32c1,12.04
2025-10-28 05:19:37,62ddbbc5-1434-49b6-9cc1-2e00d6098557,2.9459
2026-01-17 04:00:00,2d60ae90-0cda-4f4f-b026-219df628191b,0.4887
2026-02-01 09:24:32,474595c2-20e0-4f1f-9f44-69eb446eb4e6,6.1098
2025-07-02 01:05:52,e28316b7-a322-4a14-8dae-dec9093fce86,8.1718
2026-01-27 05:19:38,6da82b53-4ad0-4048-a708-547410dbd95a,7.8974
2025-03-02 05:49:57,f10fa4c5-eefe-4965-b866-a12ec7e95e12,12.2532
2025-06-17 21:51:41,cc499802-b6e5-4152-878f-a902807d00b6,9.1706
2025-02-25 10:55:27,55eaea11-7135-4c97-b569-501016f4d084,10.2091
2025-04-25 11:08:09,422251be-07b7-4ae4-a96e-83fef889cb57,0.1355
2026-01-12 00:48:22,f4560cc1-2235-45fd-bb25-9cc1944370ae,1.5865
2025-06-16 11:59:30,405436f3-12ae-4e3a-8075-b3b0aeed58e8,12.1548
2025-12-23 03:01:52,705d35a7-77fa-4d3f-b437-9a9b509a067c,7.5933
2025-05-08 23:31:43,a232f480-c0a8-4ced-bfa1-97cbdff28f20,6.4488
2025-02-24 10:56:32,7920ac10-79e3-46b4-bb1e-4af2f1445ac6,7.3102
2025-07-13 01:03:32,0ffacf51-63fa-445f-b95d-15cfd68edf46,1.5415
2025-12-08 15:31:17,6215f779-c6be-4844-aca2-48a3cdfadb3a,2.1065
2025-06-29 17:53:15,c5cd0035-833e-4426-b5f8-147db7a79f70,0.9883
2025-12-10 10:00:29,0d6995ac-0c0b-4289-9d02-3ea78ea7f6d1,9.5175
2025-10-07 11:46:43,59a6b13e-c81a-4f72-ac33-a84d86c95023,12.3357
2025-09-02 05:40:27,1de0c13c-0d1e-448f-8838-50b19e882d64,3.4694
2025-03-09 15:31:01,c2c4401f-7648-41ac-b148-18ba5df3b9f3,1.8348
2025-09-04 20:57:35,f5d439ac-a4fe-40a1-887e-faf6da2bf466,1.6709
2026-01-04 23:51:26,bea66296-2e7b-4c23-a75f-2ec6e23476ac,4.6477
2025-06-29 16:41:02,f2f3d845-b734-4281-8abd-d7f63c4e47ea,9.2042
2025-03-20 22:05:57,e3ce40d9-918a-443b-890f-a1d4d4f6bae7,9.1668
2025-10-25 09:45:14,c0b6936c-9bf6-416b-83cb-e88dc5732ca7,6.0288
2025-04-11 10:38:05,b190ab03-c7d1-446b-a9bd-51f23484bb94,12.846
2025-03-10 15:55:56,1f44d760-1230-40ba-b413-0d45670b9d59,8.4372
2025-03-06 10:37:59,98f1af98-cfd4-4574-b176-081e251cd928,4.5897
2025-06-21 20:36:11,d07493e4-39e3-4d01-bdc9-1f27582fde04,12.3937
2025-11-15 03:21:41,209af301-6eec-4edf-b786-a1358956b78b,10.8714
2025-11-02 02:09:49,8a259124-45c6-41cd-ae6e-53c094c75ea1,10.3035
2025-06-09 05:32:37,2aac6e08-d973-4fea-864e-b336015cef3d,12.6578
2025-12-02 13:24:15,2957a734-4f39-42b6-91bc-fdd7e62d7806,0.5634
2025-02-22 01:23:51,4f5b816d-2b68-486a-bf73-df45ccc4a02b,0.4413
2025-09-23 06:31:50,bad2ad9b-6023-4002-827a-c769432e3087,3.8325
2025-11-06 21:42:26,dfbbbfa7-a805-4385-bb88-20e6ef2ec991,12.9702
2025-12-17 01:07:23,b98cb658-0ba9-4082-8ddc-529a9f092938,0.5923
2025-09-22 16:28:08,5432acce-ba82-469e-884f-d8f1f4d0a51d,7.6909
2025-02-11 04:02:27,23c52850-cb7a-42de-bf23-f54f1cb94de9,6.5164
2025-12-19 00:43:39,596cacac-4bc5-4748-92d2-29c06850ef7f,6.2018
2026-01-03 00:21:01,9f22175d-19d3-413e-92b7-f4757f1230b9,5.0849
2025-04-11 01:45:34,527321f5-f155-4c0f-af53-c3c175e5d305,8.8461
2026-01-06 02:37:00,f2de323b-e1a9-4e78-a736-782b81bb8731,11.5357
2025-05-31 09:58:30,f74fd19d-7e89-4fa7-9e7f-2c25373dcc3d,7.2862
2025-09-15 01:06:12,fcb033cc-ff97-475e-8176-ccef6fdaf729,12.0489
2025-05-13 18:30:18,6ebdddcd-b018-473e-a64d-9b8d1ca16aaf,7.515
2025-04-20 18:38:29,fbae85e8-616a-4271-b690-36f0b63b549d,4.4483
2025-03-12 02:46:54,5d6112fc-1645-4a8b-a4de-1829aceda109,11.6256
2025-12-26 21:57:41,3edbeeed-4cbf-4b23-8416-78321a8c39de,9.3741
2026-01-07 14:02:05,630c5dc8-7097-42bc-a422-a6e6a1917c8f,10.3047
2025-09-30 21:26:05,34d3a9e9-3b73-483f-a867-e64d494d4570,8.8067
2025-04-19 03:56:33,db5a87f4-f8d2-4137-876b-8c9a9623cd08,4.0005
2025-09-02 17:29:17,c4bfcbd6-6103-488d-a33b-5f38dc877edd,3.8665
2025-08-03 09:58:01,c8fe89fc-adc4-49f9-aca7-c9bb5f02afe1,7.6942
2026-02-09 10:36:11,b57f18f3-6b23-47b8-9bc5-ee326afc70da,11.7895
2025-07-14 08:17:21,7e142836-ad37-4c64-8d79-f4a036c75490,4.7884
2025-07-16 02:51:58,e64bca47-0f8d-4ec4-9e70-a1e3a8c38ba8,5.3464
2025-03-11 15:10:59,7ddb45a0-37a8-4bdc-9aa8-969156408b81,9.1733
2025-07-10 19:43:54,ea934896-b351-4936-9df9-6e6882fd5e2f,4.1169
2025-07-14 03:03:40,6cc2126e-08c7-4599-a729-94800a775636,8.3357
2025-12-21 23:26:24,73e3838b-7067-43ac-8091-a89ae8776c9d,1.3955
2025-07-16 03:12:34,31796ba5-f97d-4676-92c0-5bf709b552c8,2.9629
2025-03-09 16:40:38,7193ede5-a19a-4800-bc10-b45761b84e90,10.6531
2025-03-06 22:45:10,6e1b7817-6c4f-4996-bcfd-9e43e1d51419,1.7455
2025-12-09 16:27:53,a1189c82-2e92-4fb7-a8c0-50d8f666b1e3,1.2024
2025-07-28 08:39:37,f596c88b-04a4-4833-a592-cbf830160e47,3.1275
2025-11-16 18:16:32,d5025f47-3601-41b4-a66c-416a54532499,8.7277
2025-05-14 00:24:32,1080ba06-b4e9-47bc-9a92-37577e3a7f5e,12.9832
2025-10-20 22:49:23,4afceb1c-6723-429c-a260-ba2d8769d7f9,5.3917
2025-08-28 20:38:23,7c8b2270-8ca9-4340-a8a6-20490b34d63d,12.183
2025-04-03 04:25:24,b2bf519f-4bb6-418d-a641-53ecdffd65d3,0.0818
2025-08-13 15:30:37,c7bc6a34-d3ec-4b59-a2f3-c4e193ca9f61,1.0595
2026-01-14 08:54:06,6b8b05f7-ca88-4ede-98fb-181a198e3fdc,5.1164
2025-09-27 14:21:28,4d18ef94-1ccb-49e2-b930-9cc157a7d980,9.8314
2025-08-23 03:54:58,fd965359-96d9-43c5-902d-a9682e6ecb53,10.6155
2026-01-01 09:40:04,5414fdb3-ea73-41c7-8618-109a7792ef78,1.7461
2025-02-28 13:29:42,7da194fa-48ea-4134-984e-a6058e87f351,11.3664
2025-03-12 02:20:01,36c03e5f-bd0a-4e05-afd3-2b40e563fa18,1.655
2025-04-11 10:18:22,8d33cdd6-cacf-4253-9bbd-0ad15e41b809,2.5091
2025-03-06 13:22:27,d380ff7d-de3c-4618-8860-2537ea6201f3,3.2329
2025-08-26 01:30:19,a997db26-89b9-4095-93dd-325076e88429,9.5292
2025-09-05 22:34:13,23f86064-0936-4b8a-a438-5cc72b48c7b0,8.1757
2025-11-11 00:47:48,839299e7-12f0-4bb7-a860-143c0cedea62,8.017
2025-11-18 15:09:49,eb3d85de-2398-4545-9a0d-72e7d6f8fb41,5.3002
2025-08-01 16:52:21,382fc355-2a29-42cd-bb22-aa04fb784f17,10.2162
2025-11-11 10:59:50,daccd79c-fd3e-4181-957b-a86f1840a3ec,8.7155
2025-07-20 05:22:29,4a2a8682-ed00-4c15-8608-56f559215e9d,4.8461
2025-07-08 13:06:49,e83088a2-02a4-4a11-ba72-690d4ddaf06f,3.362
2025-11-16 18:49:22,60948d2d-fc10-4b3f-8792-d482bc1075d7,6.1424
2025-04-04 09:17:21,31b577c0-82c0-4359-8dd4-4e1b5a4d35c9,8.3694
2025-12-25 10:56:11,6b241321-023d-4d41-8629-33f11540bdc0,9.435
2025-05-07 07:14:59,b8541302-a07d-4f38-8b08-8cdcedaff479,8.648
2025-11-12 00:33:10,dc2e1189-9c85-4d60-954e-fb1a54efc3b3,0.3208
2025-11-15 14:26:06,ec6a8e1c-39f6-4951-b086-707824aafab6,8.1467
2025-09-16 05:10:59,5e3f7379-4492-459f-a960-9c24ccf24686,5.552
2025-07-05 05:45:44,054724cb-99fc-4681-b3a2-66a52e3e371d,9.8286
2025-12-02 13:32:24,788b2cf6-1178-4390-b8c3-083fd8acf9f0,9.6608
2025-11-24 04:46:28,1321664e-f3aa-4a10-bebb-89791abf01e7,10.5694
2025-09-18 20:15:59,38f36fe3-803a-4c40-9e8b-53c04c25a9fb,11.4438
2025-03-09 06:12:16,cc87d44a-8250-4294-ad01-4d5f759a0642,6.5235
2025-05-19 07:14:59,0099d698-409a-4ae3-b984-641fd9e5428c,5.0035
2025-10-04 02:03:41,cd992128-f6d4-46eb-b0bd-dcae47f5e030,6.0185
2025-11-30 22:25:08,04491d4b-9e0e-4724-bdba-9ff971546ed2,8.2718
2025-07-17 22:09:00,70cfceb1-0e9f-4584-a9d8-c2d97d6e921e,0.1725
2025-09-03 15:39:27,55143af8-f779-44ff-8464-a8743001bffb,7.0378
2025-04-14 01:07:31,b816c5e3-2aab-4a72-afa1-e564b83b7c4a,12.6541
2025-06-21 01:49:25,8b8ba5f6-5632-4ff0-89fc-cc82e0709e79,3.9584
2025-07-30 00:10:02,4dfeefd2-ef97-43d0-8a3c-e20ba7d118f6,4.8658
2025-06-30 06:46:36,1d06b536-1a06-45fa-80c9-f804e70ea53e,10.0833
2025-08-13 14:17:44,025efff5-2946-46e5-a7fb-94f351a31ae6,5.371
2025-10-25 13:44:46,e05bb1ec-a5a6-4f71-96c2-b8136b626088,11.3821
2025-07-27 12:45:37,faa60f27-7f79-4d2c-a341-4e1d6352c43c,3.5378
2025-08-07 04:29:29,dd9d70b3-08c5-4df0-8979-a05555942c15,1.4983
2025-11-04 00:14:53,e672697c-39bc-42d9-b0e8-73e87cb2c83f,9.4815
2025-05-29 08:19:37,928c9590-24a2-4051-9656-4e952c76aad8,5.0869
2026-01-17 07:28:56,47e0de63-05eb-43e6-a444-dc68d92c5222,4.1376
2025-09-28 21:49:37,2eab6eeb-813b-4286-80c3-7735dc84df74,3.5074
2025-12-29 05:22:27,0d76c64f-6e30-4373-8d36-27c0810d5a4b,10.8096
2025-07-31 07:45:07,bba54030-960e-4e65-bd6e-379000ec0a0c,5.4419
2025-09-08 21:15:55,1c154dd8-c14b-4884-8e0c-04eb21202972,8.8821
2025-02-12 22:41:59,c390869d-b88c-4f99-9a95-151ae45fb51c,8.337
